trial_turn	event_id	turn_id	trace_id	session_id	user_subject	event_sequence	event_type	payload_json	created_at
1	588a1b9e-4f7a-4e5b-8d7d-19c1df7b7524	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	1	USER_INPUT	{"accepted": true}	2026-08-29 18:44:14.397392
1	bd7fbd7f-90ef-4760-975d-ed798c186ddc	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	2	ROUTING_DECISION	{"tier": "standard", "signals": {"complex": false, "chitchat": false, "highRisk": true, "publicFaq": false, "privateAction": true}, "attemptLimit": 16}	2026-08-29 18:44:18.392008
1	bb68bf41-9de3-4d87-b72d-334c71c7e4b1	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	3	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-08-29 18:44:18.392800
1	bd183c3e-d8a0-4ad9-8f75-c63135168b72	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	4	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-08-29 18:44:18.393385
1	4bb510d2-98b0-495d-8842-2b11f5b72de8	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	5	MODEL_OUTCOME	{"alias": "gpt-5.4", "result": "ok", "provider": "primary"}	2026-08-29 18:44:18.393932
1	76b54fc9-29e5-4c31-a8a4-e865498e18d2	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	6	AGENT_OUTCOME	{"outcome": "completed"}	2026-08-29 18:44:18.394509
1	4e29438f-7a69-4492-b459-2676e7d20c08	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	7	ASSISTANT_RESPONSE	{"outcome": "completed"}	2026-08-29 18:44:18.394998
1	4653ef77-56ae-4fc5-b19c-b653afe8ecf2	72d8fc75-c8a3-43dc-8c3e-adf02afe6000	17917ce7-003d-4827-90fe-16113024a14a	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	8	TURN_COMPLETED	{"outcome": "completed"}	2026-08-29 18:44:18.395792
2	5094a1c1-d243-493e-8a94-98b9f0832379	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	1	USER_INPUT	{"accepted": true}	2026-08-29 18:44:18.431422
2	305072a3-e414-4247-b796-f47b8b732731	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	2	ROUTING_DECISION	{"tier": "standard", "signals": {"complex": false, "chitchat": false, "highRisk": false, "publicFaq": false, "privateAction": false}, "attemptLimit": 16}	2026-08-29 18:44:21.401200
2	88a0a262-f7f5-4c90-9974-30cbc96b0193	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	3	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-08-29 18:44:21.402059
2	642ac670-5291-439f-95a9-9cc6089c987b	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	4	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-08-29 18:44:21.402626
2	14c32e57-e5c7-440a-a1e9-a162e776b814	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	5	MODEL_OUTCOME	{"alias": "gpt-5.4", "result": "ok", "provider": "primary"}	2026-08-29 18:44:21.403306
2	1d100031-1cfa-48ee-bb9d-10cd02bab5a6	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	6	AGENT_OUTCOME	{"outcome": "completed"}	2026-08-29 18:44:21.405539
2	6af71d15-9edc-4a91-a238-264203cf2f03	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	7	ASSISTANT_RESPONSE	{"outcome": "completed"}	2026-08-29 18:44:21.406127
2	08558fb3-dc12-44be-812d-a22b0298290f	5b2352dc-7e65-4981-ad28-525b247426a1	f1221988-5baa-4830-a11f-85868300f4aa	iJv737V7yXZhXk8aev7XZAB3t_nTCNCT1bR401IMcAA	eval-ec67fa66-92ec-458d-9c66-f95a7cfbfd24	8	TURN_COMPLETED	{"outcome": "completed"}	2026-08-29 18:44:21.406709
