trial_turn	event_id	turn_id	trace_id	session_id	user_subject	event_sequence	event_type	payload_json	created_at
1	c101a179-a5f7-42e7-b518-5df995700757	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	1	USER_INPUT	{"accepted": true}	2026-09-01 08:33:00.332653
1	1fc2bf4a-ac25-447e-8353-49852ae59962	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	2	CONTEXT_WINDOW	{"tokenBudget": 6144, "policyVersion": "session-context-v1", "includedTokens": 0, "tokenEstimator": "utf8-bytes-v1", "tokenWatermark": "low", "candidateTokens": 0, "includedTurnIds": [], "loadedTurnCount": 0, "olderTurnsAvailable": false, "omittedLoadedTurnCount": 0}	2026-09-01 08:33:07.817544
1	4f1a64b9-2cc6-4491-a068-26d623418b9b	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	3	ROUTING_DECISION	{"tier": "standard", "signals": {"chitchat": false, "refundContext": true, "refundContextSource": "current"}, "toolProfile": "all", "attemptLimit": 16, "sessionPropagationEnabled": true}	2026-09-01 08:33:07.818520
1	87db84d4-ee8e-4aa3-b837-1cb207c9a29b	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	4	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-09-01 08:33:07.819262
1	4cb9bae4-a57f-4a53-aedf-8c3b1639bb3d	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	5	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-09-01 08:33:07.819981
1	14380443-0038-4c9c-ad67-4ffe0f0593d1	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	6	MODEL_OUTCOME	{"alias": "gpt-5.4", "result": "ok", "provider": "primary"}	2026-09-01 08:33:07.821971
1	8a5fba7c-719a-4ffe-8bc9-8cc5f5a9bcf1	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	7	AGENT_OUTCOME	{"outcome": "completed"}	2026-09-01 08:33:07.822666
1	1e79b281-3836-4e0b-8739-e3d6a2919d87	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	8	ASSISTANT_RESPONSE	{"outcome": "completed"}	2026-09-01 08:33:07.823350
1	e51933f6-23b5-49ee-b715-2ec4d5d4ccb4	e4320625-0fdc-4be2-b3c5-466373a1e3f8	99d9ed96-431a-443c-949d-0a819d8ba907	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	9	TURN_COMPLETED	{"outcome": "completed"}	2026-09-01 08:33:07.823971
2	ac00c12d-af1f-43bf-acc3-9ad3c906e61e	3730daf0-be8b-45a3-bc41-51d10bb667af	1fb268b0-3a4c-4c9e-9e09-5711fbd339bf	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	1	USER_INPUT	{"accepted": true}	2026-09-01 08:33:07.860346
2	ba572d04-fd99-4482-b90d-97dafecbe24c	3730daf0-be8b-45a3-bc41-51d10bb667af	1fb268b0-3a4c-4c9e-9e09-5711fbd339bf	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	2	CONTEXT_WINDOW	{"tokenBudget": 6144, "policyVersion": "session-context-v1", "includedTokens": 327, "tokenEstimator": "utf8-bytes-v1", "tokenWatermark": "low", "candidateTokens": 327, "includedTurnIds": ["e4320625-0fdc-4be2-b3c5-466373a1e3f8"], "loadedTurnCount": 1, "olderTurnsAvailable": false, "omittedLoadedTurnCount": 0}	2026-09-01 08:33:11.192113
2	7f03b955-7142-4a7e-84ce-2be8a0ea2c67	3730daf0-be8b-45a3-bc41-51d10bb667af	1fb268b0-3a4c-4c9e-9e09-5711fbd339bf	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	3	ROUTING_DECISION	{"tier": "standard", "signals": {"chitchat": false, "refundContext": true, "refundContextSource": "session"}, "toolProfile": "all", "attemptLimit": 16, "sessionPropagationEnabled": true}	2026-09-01 08:33:11.192628
2	752d811a-8ff8-4831-8711-46965c44debf	3730daf0-be8b-45a3-bc41-51d10bb667af	1fb268b0-3a4c-4c9e-9e09-5711fbd339bf	SrdsK4CDjY80nTNC3OBCdK_E63zy4JuqaOOen647mpE	eval-54fef2e2-89e4-4aa4-8552-c4b9d64f2db3	4	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-09-01 08:33:11.193266
