trial_turn	event_id	turn_id	trace_id	session_id	user_subject	event_sequence	event_type	payload_json	created_at
1	9536d762-3fb3-4152-b772-dcb47a445862	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	1	USER_INPUT	{"accepted": true}	2026-08-29 18:43:53.808500
1	3abaa50c-7a65-46fd-aae6-474df4512054	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	2	ROUTING_DECISION	{"tier": "standard", "signals": {"complex": false, "chitchat": false, "highRisk": true, "publicFaq": false, "privateAction": true}, "attemptLimit": 16}	2026-08-29 18:43:58.398537
1	7c110ceb-0740-4278-adb0-fbf9dadadf1e	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	3	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-08-29 18:43:58.399920
1	44920d5a-585a-4823-9477-2cc288405e3d	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	4	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-08-29 18:43:58.400940
1	4f8f2e88-2dcb-4660-8929-39ce30649663	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	5	MODEL_OUTCOME	{"alias": "gpt-5.4", "result": "ok", "provider": "primary"}	2026-08-29 18:43:58.440049
1	a16830c5-893e-43ce-baa4-b298f976fa20	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	6	AGENT_OUTCOME	{"outcome": "completed"}	2026-08-29 18:43:58.440645
1	72445d41-b8b8-4bc2-ab50-00c758d0dd17	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	7	ASSISTANT_RESPONSE	{"outcome": "completed"}	2026-08-29 18:43:58.440999
1	93a66588-95a2-4e0c-8197-56a141159136	3b4da290-8a19-4982-9a31-c113923580e9	4029f0b8-c339-44b6-87c1-620f7aa4c11a	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	8	TURN_COMPLETED	{"outcome": "completed"}	2026-08-29 18:43:58.441251
2	327521db-8b30-441f-9a7e-b53a0729fb18	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	1	USER_INPUT	{"accepted": true}	2026-08-29 18:43:58.467871
2	e9aeb4b9-64e0-4372-8663-571d0070926c	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	2	ROUTING_DECISION	{"tier": "standard", "signals": {"complex": false, "chitchat": false, "highRisk": false, "publicFaq": false, "privateAction": false}, "attemptLimit": 16}	2026-08-29 18:44:01.135345
2	1ee15f51-135d-4c7f-b570-00a29234d164	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	3	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-08-29 18:44:01.136488
2	54115fa1-3cba-4249-a02b-c9eb7fb96400	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	4	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-08-29 18:44:01.137262
2	e0702149-2007-4597-888f-b67bd80cf3b0	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	5	MODEL_OUTCOME	{"alias": "gpt-5.4", "result": "ok", "provider": "primary"}	2026-08-29 18:44:01.137983
2	5d8d4fa3-aa25-4163-86ed-69545a980858	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	6	AGENT_OUTCOME	{"outcome": "completed"}	2026-08-29 18:44:01.138659
2	7e5edd47-49f4-46b1-a146-793d145fe721	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	7	ASSISTANT_RESPONSE	{"outcome": "completed"}	2026-08-29 18:44:01.139221
2	e67d8a33-853c-4503-8e8d-2c22867e2b29	b7ede782-1998-42d1-bfc7-6178c9015ad1	2efba27e-4067-4fb2-9fed-df97102bc408	sqSJyRo8gA27glsy-e9f_S0QepbdJ_oRSPPk6R7Rl3Q	eval-c02c7d85-928c-4769-97fb-83afc0184fe2	8	TURN_COMPLETED	{"outcome": "completed"}	2026-08-29 18:44:01.139844
