trial_turn	event_id	turn_id	trace_id	session_id	user_subject	event_sequence	event_type	payload_json	created_at
1	429ab1af-1760-49c1-b736-5e84a6095a54	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	1	USER_INPUT	{"accepted": true}	2026-08-29 18:41:54.277016
1	9b0c07f3-be4c-456b-9eb4-fd7764ab204e	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	2	ROUTING_DECISION	{"tier": "standard", "signals": {"complex": false, "chitchat": false, "highRisk": true, "publicFaq": false, "privateAction": true}, "attemptLimit": 16}	2026-08-29 18:41:54.561906
1	373db542-3571-4734-9d97-e2878255fb80	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	3	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-08-29 18:41:54.562513
1	158de936-d8e8-4652-b802-3319da270144	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	4	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-08-29 18:41:54.562967
1	6e40d6f2-e832-433b-88b6-db50fba84ac9	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	5	MODEL_OUTCOME	{"alias": "support-standard-primary", "result": "ok", "provider": "primary"}	2026-08-29 18:41:54.563467
1	342f8a70-e714-49d5-a182-8838eeee17ed	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	6	TOOL_LIFECYCLE	{"tool": "actions.refund.prepare", "state": "requested"}	2026-08-29 18:41:54.564457
1	31a2cf55-1163-48b0-bad3-bf6b56ea9d5f	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	7	BUDGET_CHARGED	{"kind": "identity_http", "limit": 16, "target": "refund:create", "attempt": 2}	2026-08-29 18:41:54.564866
1	200a064a-e5ab-40e5-a743-d0418a6bb143	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	8	BUDGET_CHARGED	{"kind": "tool_http", "limit": 16, "target": "actions.refund.prepare", "attempt": 3}	2026-08-29 18:41:54.565280
1	55eebfd4-da6a-40f5-bd29-8ec69557ed58	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	9	TOOL_DENIED	{"tool": "actions.refund.prepare", "reason": "policy_denied", "outcome": "deny_with_feedback", "producer": "ACTION_PREPARATION_INTENT_CONFLICT"}	2026-08-29 18:41:54.565741
1	7b2842fe-57ad-4f61-957f-e869c5d18af5	e94577df-04bc-408c-b92f-5f15556c0dc5	18b7c294-a088-429d-bed5-04d7f0701c4a	mt5HkM5NMeRyCUW3EZrIoAuhUqn4YXZRxMDf0X66kb4	eval-d6fb9738-d8b1-45ce-ab23-048163b8d238	10	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 4}	2026-08-29 18:41:54.566159
