trial_turn	event_id	turn_id	trace_id	session_id	user_subject	event_sequence	event_type	payload_json	created_at
1	7ab157fe-5530-49ad-ae47-a8b8965c271f	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	1	USER_INPUT	{"accepted": true}	2026-09-01 08:14:40.814635
1	ef98f254-3bc2-417a-9d79-56476acb6eff	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	2	CONTEXT_WINDOW	{"tokenBudget": 6144, "policyVersion": "session-context-v1", "includedTokens": 0, "tokenEstimator": "utf8-bytes-v1", "tokenWatermark": "low", "candidateTokens": 0, "includedTurnIds": [], "loadedTurnCount": 0, "olderTurnsAvailable": false, "omittedLoadedTurnCount": 0}	2026-09-01 08:14:41.094371
1	1ffb40bb-7ff4-4aa5-9a4b-33adcd9c72fc	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	3	ROUTING_DECISION	{"tier": "standard", "signals": {"chitchat": false, "refundContext": true, "refundContextSource": "current"}, "toolProfile": "all", "attemptLimit": 16, "sessionPropagationEnabled": true}	2026-09-01 08:14:41.094860
1	78732b56-7500-4302-b322-573c23b61967	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	4	BUDGET_CHARGED	{"kind": "model_http", "limit": 16, "target": "primary", "attempt": 1}	2026-09-01 08:14:41.095437
1	c6d12c30-5cad-4983-8906-96dd4d018720	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	5	CIRCUIT_OUTCOME	{"state": "closed", "provider": "primary"}	2026-09-01 08:14:41.095820
1	32595bb7-81f3-4341-bdef-604ffabdbcc8	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	6	MODEL_OUTCOME	{"alias": "support-standard-primary", "result": "ok", "provider": "primary"}	2026-09-01 08:14:41.096168
1	ff4b03f8-10a9-4e9b-8632-dcbe32f26d3d	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	7	TOOL_LIFECYCLE	{"tool": "actions.refund.prepare", "state": "requested"}	2026-09-01 08:14:41.096425
1	496a1aea-d801-437f-84ff-8cac4c97569e	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	8	BUDGET_CHARGED	{"kind": "identity_http", "limit": 16, "target": "refund:create", "attempt": 2}	2026-09-01 08:14:41.096713
1	cd08954a-da2e-474f-b9ba-fdc78bdcdc44	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	9	BUDGET_CHARGED	{"kind": "tool_http", "limit": 16, "target": "actions.refund.prepare", "attempt": 3}	2026-09-01 08:14:41.096989
1	b8f2213d-1a1b-4a99-82f4-b8f7d30d0aa2	b33bd395-5f5e-4a76-aacb-5e960577bbb0	6b7bae77-9d8b-4f0d-a136-5199b1a44c17	FfmKgiRCgevPNhT8Ym_NsldSvGymGlKyrNsWuMtPAWo	eval-1ef3bb59-548a-4081-a1eb-815c43697d78	10	TOOL_LIFECYCLE	{"tool": "actions.refund.prepare", "state": "succeeded"}	2026-09-01 08:14:41.097225
